"day","mod","dod","deaths","temp_min","temp_max","temp_mean","humidity","wind","NO","NO2","NOX","O3","CO","SO2","PM10","PM25"
2008-01-01,1,1,296,7.8,17.8,11.7708333333333,53.4583333333333,2.6625,0.00925,0.0187083333333333,0.0278333333333333,NA,NA,0.004875,92.5,92.5
2008-01-02,1,2,274,2.6,9.8,6.6375,61.7083333333333,3.34583333333333,0.00541666666666667,0.0187083333333333,0.0240833333333333,0.0200833333333333,0.729166666666667,4.16666666666667e-05,NA,NA
2008-01-03,1,3,339,1.1,15.6,7.04166666666667,59.9166666666667,1.88571428571429,0.0159583333333333,0.0380833333333333,0.0539583333333333,0.0184166666666667,1.40833333333333,0.00895833333333333,NA,NA
2008-01-04,1,4,300,3.1,20.6,10.8625,57.5416666666667,1.19583333333333,0.0408333333333333,0.058375,0.0992916666666667,0.0215,1.88333333333333,0.0211666666666667,93.6666666666667,93.6666666666667
2008-01-05,1,5,327,6,21.3,13.4041666666667,45.7083333333333,0.9875,0.0469166666666667,0.0601666666666667,0.107125,0.023875,3.3625,0.0207916666666667,108.25,108.25
2008-01-06,1,6,332,7.2,22.1,14.3416666666667,40.75,0.854166666666667,0.0285833333333333,0.051,0.0794583333333333,0.0249166666666667,2.87916666666667,0.0112916666666667,84.5833333333333,84.5833333333333
2008-01-07,1,7,361,7.2,21.8,14.7833333333333,39.5833333333333,1.06666666666667,0.0521666666666667,0.0457083333333333,0.0978333333333333,NA,NA,0.0075,61.1666666666667,61.1666666666667
2008-01-08,1,8,303,8.1,22.6,15.3666666666667,40.9166666666667,1.13333333333333,0.044125,0.0480416666666667,0.092,0.0213333333333333,2.05,0.00745833333333333,73.875,73.875
2008-01-09,1,9,312,8.4,22.3,15.4916666666667,40.7083333333333,1.50952380952381,0.01925,0.038,0.057125,0.021,1.77083333333333,0.008375,73.7083333333333,73.7083333333333
2008-01-10,1,10,330,9.2,22.5,15.5541666666667,42.2916666666667,1.10952380952381,0.0475,0.057125,0.104416666666667,0.0266666666666667,2.20416666666667,0.00795833333333333,78.2916666666667,78.2916666666667
2008-01-11,1,11,306,8.7,23.6,15.3041666666667,41.25,1.29166666666667,0.0523333333333333,0.0485,0.100875,0.0195,2.10833333333333,NA,93.25,93.25
2008-01-12,1,12,328,8.6,21.6,15.2666666666667,41.7083333333333,1.25,0.0507083333333333,0.044625,0.09525,0.0180416666666667,2.28333333333333,NA,NA,NA
2008-01-13,1,13,304,7.7,19.3,13.3833333333333,52.7083333333333,1.6375,0.009125,0.0340833333333333,0.043375,0.0251666666666667,1.0625,NA,62.0416666666667,62.0416666666667
2008-01-14,1,14,303,8.9,20.5,14.1958333333333,48.9583333333333,1.29166666666667,0.0389166666666667,0.0372083333333333,0.0760416666666667,NA,NA,NA,63.9166666666667,63.9166666666667
2008-01-15,1,15,273,9.3,18.6,13.35,54.6666666666667,1.45833333333333,NA,NA,NA,NA,NA,NA,58.0833333333333,58.0833333333333
2008-01-16,1,16,280,11.2,20.8,14.9875,43.5833333333333,2.25416666666667,NA,NA,NA,0.0121666666666667,1.10833333333333,0.00441666666666667,NA,NA
2008-01-17,1,17,308,8.5,21.1,14.9208333333333,46.625,1.76190476190476,0.038,0.0194166666666667,0.05725,0.00704166666666667,1.73333333333333,0.00425,37.4583333333333,37.4583333333333
2008-01-18,1,18,305,9.4,20.4,14.2833333333333,45.625,1.5375,0.062125,0.0257083333333333,0.087625,NA,NA,0.005875,NA,NA
2008-01-19,1,19,325,9.9,19.3,13.5833333333333,47.5416666666667,1.45416666666667,0.0391666666666667,0.0328333333333333,0.0720833333333333,NA,NA,0.00825,58.6666666666667,58.6666666666667
2008-01-20,1,20,289,6.3,17.9,12.0333333333333,62.0833333333333,1.44166666666667,NA,NA,NA,0.0124583333333333,1.37916666666667,0.0259166666666667,NA,NA
2008-01-21,1,21,308,7.4,21.2,14.2625,50.5,1.0625,0.0549583333333333,0.0513333333333333,0.106458333333333,NA,NA,NA,NA,NA
2008-01-22,1,22,326,8.5,23.3,15.9916666666667,42.7083333333333,1.565,0.029875,0.0409583333333333,0.0708333333333333,NA,NA,0.00908333333333333,NA,NA
2008-01-23,1,23,325,9.8,24.1,16.5473684210526,NA,1.01111111111111,NA,NA,NA,0.0285,1.99166666666667,0.0107916666666667,95.4583333333333,95.4583333333333
2008-01-24,1,24,302,14,24.8,19.7666666666667,NA,2.12222222222222,NA,NA,NA,NA,2.16666666666667,0.0152083333333333,78.0833333333333,78.0833333333333
2008-01-25,1,25,305,9.1,22.5,15.975,49.3333333333333,1.175,0.0465833333333333,0.0454166666666667,0.092,NA,1.61666666666667,0.03775,78.4166666666667,78.4166666666667
2008-01-26,1,26,289,9.6,23,16.2666666666667,40.75,1.275,0.0307083333333333,0.0389583333333333,0.0696666666666667,0.018625,1.77083333333333,0.0187083333333333,NA,NA
2008-01-27,1,27,233,7,20.9,13.6375,53.4166666666667,1.36666666666667,NA,NA,NA,0.0161666666666667,1.29583333333333,0.0559166666666667,71.6666666666667,71.6666666666667
2008-01-28,1,28,297,8.4,22.3,15.325,44.875,1.05,0.0359166666666667,0.049375,0.0851666666666667,0.0259166666666667,2.15416666666667,NA,90.0416666666667,90.0416666666667
2008-01-29,1,29,321,10.5,22.9,16.5875,49.4583333333333,0.983333333333333,0.0385833333333333,0.0542916666666667,0.0929583333333333,0.0324166666666667,2.275,0.00920833333333333,NA,NA
2008-01-30,1,30,290,10.2,24.6,16.2666666666667,45.625,1.79583333333333,0.0331666666666667,0.0399583333333333,0.073125,0.023125,1.94583333333333,0.00841666666666667,92.5833333333333,92.5833333333333
2008-01-31,1,31,308,8.7,23.4,16.3,35.5416666666667,1.4125,0.0408333333333333,0.0399166666666667,0.08075,NA,NA,0.006875,75.5,75.5
2008-02-01,2,1,293,9.2,21.9,15.175,52.9166666666667,1.7375,0.0166666666666667,0.0341666666666667,0.050625,0.0222916666666667,1.35416666666667,0.006,68.4583333333333,68.4583333333333
2008-02-02,2,2,288,9.6,23.3,16.3416666666667,40,0.970833333333333,0.031375,0.0515416666666667,0.0827083333333333,NA,2.20833333333333,0.00975,90.375,90.375
2008-02-03,2,3,283,10.2,23.2,16.6375,41.375,1.1375,0.00933333333333333,0.0364166666666667,0.0455416666666667,NA,1.775,0.00920833333333333,80.5416666666667,80.5416666666667
2008-02-04,2,4,300,8.9,24.4,16.3458333333333,33.125,1.52083333333333,0.0187916666666667,0.0334166666666667,0.0521666666666667,NA,1.44583333333333,0.006125,49.75,49.75
2008-02-05,2,5,263,9.2,24.6,16.275,34.2083333333333,1.5,0.0447083333333333,0.033625,0.0781666666666667,NA,1.93333333333333,NA,NA,NA
2008-02-06,2,6,309,9,23.5,15.9,32.125,1.63333333333333,0.0374583333333333,0.0362916666666667,0.073625,NA,1.94583333333333,0.008375,67.4166666666667,67.4166666666667
2008-02-07,2,7,264,9.8,21.7,15.725,40.1666666666667,1.16666666666667,NA,NA,NA,NA,NA,0.0100416666666667,NA,NA
2008-02-08,2,8,279,9.6,21.7,15.4666666666667,44.5,1.55,0.0282083333333333,0.0374583333333333,0.0655833333333333,0.0174166666666667,NA,0.00783333333333333,70.0833333333333,70.0833333333333
2008-02-09,2,9,248,9.5,21.1,14.4791666666667,49.7916666666667,1.31666666666667,0.02825,0.0396666666666667,0.0676666666666667,0.0177916666666667,NA,0.00754166666666667,64.5416666666667,64.5416666666667
2008-02-10,2,10,276,8.2,21.2,13.85,51.9583333333333,1.7375,NA,NA,NA,0.0224583333333333,NA,0.00704166666666667,50.75,50.75
2008-02-11,2,11,262,9,19.2,12.9708333333333,67.0833333333333,1.11666666666667,NA,NA,NA,NA,NA,0.008625,71.2083333333333,71.2083333333333
2008-02-12,2,12,252,7.5,22.9,14.6208333333333,50.3333333333333,1.45833333333333,0.0573333333333333,0.0348333333333333,0.092125,NA,NA,0.00491666666666667,55.1666666666667,55.1666666666667
2008-02-13,2,13,258,9.3,22.6,15.25,42.5,1.68333333333333,NA,NA,NA,0.0145416666666667,2.28333333333333,0.0106666666666667,NA,NA
2008-02-14,2,14,280,10,24.2,16.725,44.9583333333333,1.27916666666667,0.0672083333333333,0.0329166666666667,0.1,0.0147083333333333,2.23333333333333,0.00879166666666667,53.5416666666667,53.5416666666667
2008-02-15,2,15,336,10.5,24.9,17.4125,39.6666666666667,1.17916666666667,0.0320416666666667,0.0369583333333333,0.0688333333333333,0.0178333333333333,2.24583333333333,NA,67.1666666666667,67.1666666666667
2008-02-16,2,16,307,11.4,26.6,18.1333333333333,33.2083333333333,1.575,NA,NA,NA,NA,NA,0.00666666666666667,64.875,64.875
2008-02-17,2,17,326,9.7,26.4,17.8708333333333,24.7916666666667,1.09047619047619,0.023875,0.0290416666666667,0.0527916666666667,0.0275833333333333,2.12916666666667,0.00466666666666667,54.125,54.125
2008-02-18,2,18,296,10.5,25.6,17.4375,33.75,1.74583333333333,0.0302916666666667,0.037,0.0672083333333333,0.023125,2.05416666666667,0.005625,71.375,71.375
2008-02-19,2,19,254,9.6,24.6,16.8478260869565,50.1666666666667,1.45,NA,NA,NA,0.0274583333333333,1.9125,NA,75.0416666666667,75.0416666666667
2008-02-20,2,20,270,11.7,25.6,18.4666666666667,35.5,1.5375,0.032875,0.0356666666666667,0.0685833333333333,NA,NA,NA,NA,NA
2008-02-21,2,21,262,12.3,25.1,18.0458333333333,34.2916666666667,1.59166666666667,0.0340833333333333,0.0346666666666667,0.0685416666666667,0.0215,1.82916666666667,NA,65.375,65.375
2008-02-22,2,22,269,11.9,25.3,18.6,29.4166666666667,1.27083333333333,NA,NA,NA,0.0308333333333333,2.05,NA,NA,NA
2008-02-23,2,23,253,11,25.7,18.1333333333333,34.2083333333333,1.09166666666667,0.0250416666666667,0.0452916666666667,0.070375,0.0313333333333333,1.85416666666667,NA,95.5,95.5
2008-02-24,2,24,240,11.1,26.6,18.6166666666667,28.1666666666667,2.20833333333333,NA,NA,NA,NA,1.45416666666667,NA,62.4583333333333,62.4583333333333
2008-02-25,2,25,298,9.4,25.9,17.9125,19.2083333333333,1.28333333333333,0.03325,0.039,0.072125,0.0211666666666667,2.04583333333333,NA,70.7083333333333,70.7083333333333
2008-02-26,2,26,274,10.7,25.8,17.5916666666667,31.875,2.005,0.03675,0.0387916666666667,0.0755833333333333,0.0275416666666667,2.13333333333333,NA,91.3333333333333,91.3333333333333
2008-02-27,2,27,243,7.1,18.1,11.9708333333333,48.4166666666667,2.37083333333333,0.01125,0.0390416666666667,0.0500833333333333,0.0291666666666667,1.35416666666667,NA,60.625,60.625
2008-02-28,2,28,258,8.2,22.7,15.175,42.2916666666667,1.30833333333333,0.0297083333333333,0.0445416666666667,0.0742083333333333,0.0255,1.76666666666667,NA,77.625,77.625
2008-02-29,2,29,277,11,22.2,16.6958333333333,42,1.20416666666667,0.0247916666666667,0.040125,0.0647916666666667,0.03125,1.95,NA,83.0416666666667,83.0416666666667
2008-03-01,3,1,290,11.9,23.2,17.1208333333333,34.5,1.60416666666667,NA,NA,NA,0.02875,1.5,NA,70.3333333333333,70.3333333333333
2008-03-02,3,2,270,11.4,23.5,16.1958333333333,50.0833333333333,1.31666666666667,NA,NA,NA,0.0254166666666667,1.5625,NA,67.2916666666667,67.2916666666667
2008-03-03,3,3,273,10.8,25.5,18.0916666666667,33.5416666666667,1.8375,0.0338333333333333,0.0263333333333333,0.0600833333333333,NA,NA,NA,55.375,55.375
2008-03-04,3,4,261,13.6,24.3,18.5958333333333,29.125,1.9625,0.011875,0.0299583333333333,0.0418333333333333,0.0162083333333333,1.49166666666667,NA,63.7916666666667,63.7916666666667
2008-03-05,3,5,248,13.3,26.8,19.0173913043478,NA,2,NA,NA,NA,0.0178333333333333,1.3875,NA,53.25,53.25
2008-03-06,3,6,260,11.7,25.1,17.8833333333333,22.6666666666667,2.1125,NA,NA,NA,NA,NA,NA,62.2916666666667,62.2916666666667
2008-03-07,3,7,256,8.8,25,16.1666666666667,21.5833333333333,1.75833333333333,0.0157916666666667,0.026,0.0415833333333333,0.0207916666666667,1.27916666666667,NA,52.8333333333333,52.8333333333333
2008-03-08,3,8,246,5.9,21.9,13.6583333333333,37.9583333333333,1.55833333333333,0.0188333333333333,0.0337083333333333,0.0524583333333333,0.0241666666666667,1.46666666666667,0.0345416666666667,90.0833333333333,90.0833333333333
2008-03-09,3,9,271,8.8,22.3,15.0166666666667,32.875,1.675,NA,NA,NA,0.0147916666666667,1.175,0.00291666666666667,37.8333333333333,37.8333333333333
2008-03-10,3,10,260,9.9,23.3,16.5416666666667,30.6666666666667,1.625,0.032375,0.0285416666666667,0.0607083333333333,0.0209166666666667,1.575,0.00316666666666667,46.375,46.375
2008-03-11,3,11,280,9.3,23.2,16.0958333333333,37.7916666666667,1.61666666666667,NA,NA,NA,NA,NA,0.0135833333333333,65.9166666666667,65.9166666666667
2008-03-12,3,12,297,11.7,23.5,17.6125,37.6666666666667,1.45833333333333,0.0360833333333333,0.037125,0.0730416666666667,0.023125,1.7625,0.00766666666666667,NA,NA
2008-03-13,3,13,238,11.4,25.5,18.3541666666667,31.75,1.54583333333333,0.03975,0.0291666666666667,0.0687916666666667,0.0130833333333333,1.75416666666667,0.00391666666666667,47.7083333333333,47.7083333333333
2008-03-14,3,14,282,11.6,23.4,17.8375,33.875,1.1,0.0342083333333333,0.0357083333333333,0.0699166666666667,0.0239583333333333,1.85833333333333,0.00491666666666667,49.875,49.875
2008-03-15,3,15,306,11.2,25.2,18.8166666666667,28.5833333333333,1.12916666666667,0.01925,0.0322083333333333,0.0515416666666667,0.032375,1.9375,0.00675,NA,NA
2008-03-16,3,16,307,11.5,25.9,18.2190476190476,NA,1.63809523809524,NA,NA,NA,0.0255833333333333,1.4625,NA,62.375,62.375
2008-03-17,3,17,302,13.5,27.3,20.0125,29.4166666666667,2.12083333333333,0.0151666666666667,0.0265,0.0416666666666667,0.022625,1.2875,0.00183333333333333,59.5833333333333,59.5833333333333
2008-03-18,3,18,275,13.8,26.5,18.4833333333333,27.375,1.62916666666667,NA,NA,NA,0.022125,1.14583333333333,0.00216666666666667,57.2916666666667,57.2916666666667
2008-03-19,3,19,285,10,25.3,16.2791666666667,32.7083333333333,2.07083333333333,0.0116666666666667,0.0327083333333333,0.0440416666666667,0.03075,1.45416666666667,0.006875,93.5833333333333,93.5833333333333
2008-03-20,3,20,259,8.8,23.3,14.9208333333333,48.0416666666667,1.99166666666667,0.003375,0.0251666666666667,0.0285,0.0407916666666667,1.05833333333333,0.004125,73,73
2008-03-21,3,21,247,10.2,24.7,17.4166666666667,36.5,1.51428571428571,NA,NA,NA,0.04075,0.9875,0.0297083333333333,70.0416666666667,70.0416666666667
2008-03-22,3,22,266,11,25,18.1833333333333,29.75,1.50833333333333,NA,NA,NA,0.0379166666666667,1.1375,NA,NA,NA
2008-03-23,3,23,264,11.7,23.1,17.2291666666667,40.75,1.55714285714286,NA,NA,NA,0.0362916666666667,1.15833333333333,0.00466666666666667,67.9166666666667,67.9166666666667
2008-03-24,3,24,258,10.4,16.7,12.8458333333333,60.6666666666667,2.37083333333333,NA,NA,NA,0.0215,1.01666666666667,0.000791666666666667,NA,NA
2008-03-25,3,25,276,8.2,23.1,15.8208333333333,48.0416666666667,1.44545454545455,NA,NA,NA,0.031625,1.26666666666667,NA,45.25,45.25
2008-03-26,3,26,292,11.1,24.2,17.875,37.875,1.525,0.022125,0.0363333333333333,0.05825,NA,1.5625,0.00354166666666667,NA,NA
2008-03-27,3,27,267,12.1,25.7,19.2041666666667,33.3333333333333,1.1,0.02625,0.0387083333333333,0.065,0.0354166666666667,1.8375,0.00579166666666667,89.125,89.125
2008-03-28,3,28,278,13.5,26,19.5291666666667,36.4583333333333,1.3125,NA,NA,NA,0.0344583333333333,1.86666666666667,0.00629166666666667,NA,NA
2008-03-29,3,29,297,13.7,26.8,19.3375,44.2916666666667,1.02083333333333,0.0110416666666667,0.0464583333333333,0.0575416666666667,0.0387916666666667,1.75,NA,80.75,80.75
2008-03-30,3,30,267,12.8,26.8,19.7625,44.0416666666667,1.09166666666667,NA,NA,NA,0.04125,1.82083333333333,NA,74.625,74.625
2008-03-31,3,31,271,14.1,28.1,21.6083333333333,32.3333333333333,1.21904761904762,NA,NA,NA,0.0379583333333333,1.64166666666667,NA,72.0833333333333,72.0833333333333
2008-04-01,4,1,281,14.8,28.6,21.7416666666667,30.8333333333333,1.38333333333333,0.0197916666666667,0.03875,0.0584166666666667,0.0324166666666667,1.51666666666667,0.00620833333333333,76.375,76.375
2008-04-02,4,2,264,14,28.8,21.6375,26.5833333333333,1.51,0.0180416666666667,0.0385833333333333,0.0566666666666667,NA,NA,0.00620833333333333,NA,NA
2008-04-03,4,3,266,14.8,28.3,21.8458333333333,27.75,1.10833333333333,NA,NA,NA,0.030625,1.42083333333333,0.00766666666666667,84.0416666666667,84.0416666666667
2008-04-04,4,4,274,15.3,29,22.2666666666667,25.7083333333333,1.35,0.028375,0.0379583333333333,0.06625,0.029625,1.55416666666667,0.007,90.9583333333333,90.9583333333333
2008-04-05,4,5,258,14.2,27.7,20.2666666666667,40.3333333333333,1.77916666666667,0.004625,0.027125,0.0312916666666667,NA,NA,0.0175416666666667,98.0833333333333,98.0833333333333
2008-04-06,4,6,255,12.7,27.1,20.1833333333333,26.4583333333333,1.60833333333333,0.0106666666666667,0.0272083333333333,0.0374583333333333,0.0378333333333333,1.12916666666667,0.00558333333333333,52.8333333333333,52.8333333333333
2008-04-07,4,7,290,13.6,26.9,20.65,28.75,1.575,0.0204583333333333,0.0287083333333333,0.0485416666666667,0.0352916666666667,1.43333333333333,NA,NA,NA
2008-04-08,4,8,284,14.6,27.5,20.7791666666667,33.2083333333333,1.22083333333333,0.0189583333333333,0.039625,0.0581666666666667,0.0397083333333333,1.62916666666667,0.006625,80.0416666666667,80.0416666666667
2008-04-09,4,9,274,15.3,27.6,20.7791666666667,34.5,1.25,0.0314166666666667,0.0399583333333333,0.071,NA,NA,NA,NA,NA
2008-04-10,4,10,236,14.4,28.5,21.0958333333333,25.2083333333333,1.25833333333333,NA,NA,NA,0.0377916666666667,1.90416666666667,0.00570833333333333,NA,NA
2008-04-11,4,11,294,14.9,28,21.1166666666667,25.8333333333333,1.4875,0.033375,0.030875,0.06425,NA,NA,0.005875,85.25,85.25
2008-04-12,4,12,288,13.8,25.5,17.7875,53.3333333333333,2.26190476190476,0.00470833333333333,0.0288333333333333,0.0332083333333333,0.0340416666666667,1.10416666666667,0.00520833333333333,59.5416666666667,59.5416666666667
2008-04-13,4,13,228,10.7,19.5,14.6916666666667,65.9166666666667,2.77083333333333,0.001625,0.01875,0.0199583333333333,0.0298333333333333,0.6,0.00216666666666667,NA,NA
2008-04-14,4,14,254,9.8,21.8,14.5458333333333,56.9583333333333,2.32380952380952,NA,NA,NA,0.028625,0.925,0.00679166666666667,44.7916666666667,44.7916666666667
2008-04-15,4,15,260,10.8,22,16.1041666666667,48.5416666666667,1.6375,0.024,0.0470833333333333,0.0709166666666667,0.0240416666666667,1.525,0.0401666666666667,NA,NA
2008-04-16,4,16,291,12.6,24.5,18.6958333333333,39.5833333333333,1.49047619047619,0.0253333333333333,0.040875,0.066125,0.030875,1.42083333333333,0.0447916666666667,59.375,59.375
2008-04-17,4,17,253,14.1,24.4,18.1333333333333,51.5,1.65833333333333,0.0274583333333333,0.04725,0.07425,NA,NA,NA,NA,NA
2008-04-18,4,18,263,12.7,27.3,19.1083333333333,57.125,1.43333333333333,NA,NA,NA,NA,NA,0.00529166666666667,NA,NA
2008-04-19,4,19,263,13.4,27.5,20.0208333333333,50,1.29166666666667,0.014875,0.0368333333333333,0.0515,0.0336666666666667,1.45416666666667,0.0202916666666667,69.625,69.625
2008-04-20,4,20,274,15,28.5,22.1125,33.9583333333333,1.39583333333333,NA,NA,NA,0.0499166666666667,1.07916666666667,0.00666666666666667,62.1666666666667,62.1666666666667
2008-04-21,4,21,268,15.7,29.5,22.7208333333333,29,1.57083333333333,0.014125,0.03625,0.0502916666666667,NA,NA,NA,76.625,76.625
2008-04-22,4,22,275,16.4,29.6,22.2208333333333,31.125,1.62916666666667,NA,NA,NA,0.034625,1.48333333333333,0.0055,72.75,72.75
2008-04-23,4,23,282,15.1,28.8,19.7958333333333,46.875,1.4125,0.0114583333333333,0.0280416666666667,0.0395416666666667,NA,NA,NA,59.2083333333333,59.2083333333333
2008-04-24,4,24,253,13.7,28,19.775,43.5416666666667,1.47142857142857,NA,NA,NA,0.0391666666666667,1.65,NA,NA,NA
2008-04-25,4,25,261,15,27.6,20.9291666666667,36.875,1.15,0.03275,0.03925,0.0719166666666667,NA,NA,0.00604166666666667,NA,NA
2008-04-26,4,26,291,16.4,26.4,19.8416666666667,40.0833333333333,1.6125,0.0129583333333333,0.0305416666666667,0.0437083333333333,0.0388333333333333,1.21666666666667,0.00504166666666667,57.7083333333333,57.7083333333333
2008-04-27,4,27,240,13.8,24.4,17.8083333333333,52.625,1.56666666666667,NA,NA,NA,NA,NA,0.00320833333333333,49.8333333333333,49.8333333333333
2008-04-28,4,28,274,11.9,20.6,14.75,71.0833333333333,1.52916666666667,NA,NA,NA,0.0220416666666667,1.43333333333333,NA,42.7083333333333,42.7083333333333
2008-04-29,4,29,238,11.6,21.6,14.7333333333333,70.25,1.05416666666667,NA,NA,NA,NA,NA,0.00416666666666667,41.1666666666667,41.1666666666667
2008-04-30,4,30,217,10.2,21.8,16.0791666666667,57.625,1.22916666666667,0.0365,0.0280833333333333,0.0644583333333333,0.0210833333333333,1.66666666666667,NA,43.9166666666667,43.9166666666667
2008-05-01,5,1,240,10.7,24.4,18.2875,42.1666666666667,1.04583333333333,0.03575,0.02625,0.0618333333333333,0.0325416666666667,1.62916666666667,0.00341666666666667,49.5,49.5
2008-05-02,5,2,280,12.7,26.9,19.8416666666667,29.2916666666667,1.2875,NA,NA,NA,NA,1.57083333333333,0.00429166666666667,56.9166666666667,56.9166666666667
2008-05-03,5,3,282,14.1,26.5,20.475,30.0833333333333,1.54583333333333,0.019,0.0222916666666667,0.0412083333333333,NA,1.42916666666667,0.00870833333333333,79.5833333333333,79.5833333333333
2008-05-04,5,4,293,14.4,26.2,20.0041666666667,45.9166666666667,1.68333333333333,0.004625,0.0127083333333333,0.01725,0.0469166666666667,0.6,0.0129583333333333,60.25,60.25
2008-05-05,5,5,263,14.3,26.6,20.1041666666667,42.5833333333333,1.66666666666667,NA,NA,NA,0.0361666666666667,1.11666666666667,NA,65.8333333333333,65.8333333333333
2008-05-06,5,6,286,15.4,27.5,21.0833333333333,46.5833333333333,1.7375,0.0221666666666667,0.0214166666666667,0.0436666666666667,0.0415833333333333,0.979166666666667,0.0105,72.4583333333333,72.4583333333333
2008-05-07,5,7,255,16.4,28.3,21.8541666666667,49.5833333333333,1.12380952380952,0.0142083333333333,0.0252916666666667,0.0395416666666667,0.05225,1.39583333333333,0.00825,91.7083333333333,91.7083333333333
2008-05-08,5,8,275,16.1,29.1,21.3,51.8333333333333,1.425,0.0151666666666667,0.0225833333333333,0.0377083333333333,0.0322916666666667,1.27916666666667,NA,NA,NA
2008-05-09,5,9,315,15.4,29.3,21,48.7916666666667,1.44166666666667,0.0261666666666667,0.0342916666666667,0.060375,0.0373333333333333,1.7,0.00420833333333333,NA,NA
2008-05-10,5,10,275,14.8,29.6,22.3208333333333,38.875,0.975,0.0185416666666667,0.026625,0.0450833333333333,NA,1.65,0.00366666666666667,66.4166666666667,66.4166666666667
2008-05-11,5,11,304,17,29.7,22.4833333333333,39.125,1.80416666666667,NA,NA,NA,NA,NA,0.00466666666666667,77.125,77.125
2008-05-12,5,12,303,15.6,28.1,21.5833333333333,44.6666666666667,1.60416666666667,0.0109583333333333,0.019625,0.030625,NA,NA,0.00316666666666667,NA,NA
2008-05-13,5,13,253,16.1,27.8,20.0458333333333,46.2916666666667,1.62083333333333,0.019625,0.0264583333333333,0.046,0.0281666666666667,1.09583333333333,0.00483333333333333,51.5833333333333,51.5833333333333
2008-05-14,5,14,260,15.6,26.1,20.1625,44.5,1.45833333333333,NA,NA,NA,0.0275,1.11666666666667,0.00733333333333333,NA,NA
2008-05-15,5,15,263,14.7,25.9,20.2875,43.5833333333333,1.36666666666667,NA,NA,NA,0.025625,1.17916666666667,NA,NA,NA
2008-05-16,5,16,299,14.6,26.3,19.9041666666667,47.4166666666667,1.43809523809524,0.0200833333333333,0.03125,0.0512916666666667,0.034625,1.225,0.010375,79.375,79.375
2008-05-17,5,17,255,13.8,21.6,16.8041666666667,66.4583333333333,1.01666666666667,0.0355,0.0327083333333333,0.0681666666666667,0.0179166666666667,1.89583333333333,NA,60.9166666666667,60.9166666666667
2008-05-18,5,18,259,12.8,20.9,16.8708333333333,63.3333333333333,1.20833333333333,0.0215,0.0233333333333333,0.0444166666666667,0.0235833333333333,1.4,0.00216666666666667,54.2916666666667,54.2916666666667
2008-05-19,5,19,230,13.6,24,18.1166666666667,59.0833333333333,1.34166666666667,0.019625,0.0262083333333333,0.04575,NA,NA,0.00283333333333333,NA,NA
2008-05-20,5,20,227,14.6,16.7,15.675,70.3333333333333,1.28333333333333,0.0324583333333333,0.029625,0.062,0.00529166666666667,1.9,0.003375,52,52
2008-05-21,5,21,260,12.3,25.2,18.0625,56.3333333333333,1.2625,NA,NA,NA,0.0267083333333333,1.5875,0.00408333333333333,49.2083333333333,49.2083333333333
2008-05-22,5,22,261,14,26.8,19.825,42.0416666666667,1.90833333333333,NA,NA,NA,0.0333333333333333,1.04166666666667,0.00254166666666667,43.4583333333333,43.4583333333333
2008-05-23,5,23,251,12.9,27.3,20.1875,32,1.1375,0.0224583333333333,0.0301666666666667,0.052625,0.03725,1.2375,0.00425,56.5416666666667,56.5416666666667
2008-05-24,5,24,269,15.4,27.8,21.2041666666667,31.4166666666667,1.8375,0.017,0.0265416666666667,0.0435833333333333,NA,NA,0.00483333333333333,68.7083333333333,68.7083333333333
2008-05-25,5,25,250,15.5,27.5,21.2291666666667,37,1.8375,NA,NA,NA,0.05775,0.645833333333333,0.002625,66.2916666666667,66.2916666666667
2008-05-26,5,26,242,16.9,27.3,21.1,49.625,2.38333333333333,NA,NA,NA,0.0347916666666667,0.920833333333333,0.00666666666666667,70.0833333333333,70.0833333333333
2008-05-27,5,27,246,15.1,26.9,19.675,52.4583333333333,1.85833333333333,0.006625,0.0133333333333333,0.0197083333333333,0.0304583333333333,0.8375,0.0075,NA,NA
2008-05-28,5,28,241,13.3,24.2,18.1791666666667,45.7083333333333,2.8,0.0111666666666667,0.0102916666666667,0.0215416666666667,NA,0.65,NA,39.2916666666667,39.2916666666667
2008-05-29,5,29,212,12.1,24.5,17.45,44.5,2.31666666666667,0.0101666666666667,0.0146666666666667,0.024625,NA,NA,0.00116666666666667,40.0416666666667,40.0416666666667
2008-05-30,5,30,259,13.4,25.2,18.5916666666667,52.1666666666667,1.88095238095238,0.0147083333333333,0.0189583333333333,0.0335,0.0249166666666667,0.879166666666667,0.00316666666666667,51.7083333333333,51.7083333333333
2008-05-31,5,31,250,13.4,26.4,19.5416666666667,50.2916666666667,2.26666666666667,0.00970833333333333,0.0142916666666667,0.0239583333333333,0.0243333333333333,0.8125,0.0195833333333333,50.3333333333333,50.3333333333333
2008-06-01,6,1,241,13.5,27.8,19.8083333333333,48.5833333333333,2.53333333333333,0.00616666666666667,0.00795833333333333,0.0136666666666667,0.0288333333333333,0.504166666666667,0.0085,39.5,39.5
2008-06-02,6,2,266,14.2,26.9,19.6708333333333,48.0833333333333,2.6125,0.008875,0.00695833333333333,0.0155416666666667,0.0279166666666667,0.591666666666667,NA,35.5,35.5
2008-06-03,6,3,201,13.7,25.1,18.6208333333333,53.0416666666667,1.67083333333333,0.01125,0.0156666666666667,0.0267083333333333,0.025125,0.791666666666667,0.00145833333333333,NA,NA
