"text","created","longitude","latitude","tag"
"The Arc de Triomphe Ì†ºÌ∑´Ì†ºÌ∑∑ #arcdetriomphe #paris #france #europe #euroquest‚Ä¶ https://t.co/gBkcGq6xDK",2015-11-14 15:10:41,2.295,48.8738,"#Paris"
"Sacr√© coeur. Montmartre. #Paris #France #PeaceForParis #igers #igersfrance  #libert√© #√©galit√©‚Ä¶ https://t.co/PIbJEsWnoW",2015-11-14 15:10:18,2.3508,48.8567,"#Paris"
"'Tossed but not sunk.' The sublime artist @lucilleclerc once again says it best. #resilience #paris @‚Ä¶ https://t.co/MzrByml5B0",2015-11-14 15:10:11,2.3508,48.8567,"#Paris"
"#prayforparis #paris #france #francia #dep #rip #LikesForLikes #FollowForFollow @ La Tour Effiel https://t.co/x59GLLBSWY",2015-11-14 15:08:42,2.30038,48.8547783,"#Paris"
"#paris #prayforparis @ Paris, France https://t.co/KNmcvfUvKx",2015-11-14 15:05:52,2.3508,48.8567,"#Paris"
"Message du magasin #LOLLiPOP a Paris Beaugrenelle. #PrayForParis #paris https://t.co/Tqo8IJolMP",2015-11-14 15:05:26,2.28180445,48.8487708,"#Paris"
"#prayforparis #eiffeltower #paris #france #toureiffel #picoftheday #coexist #solidarit√© @ Tour Eiffel https://t.co/zU4Ce5Gzeo",2015-11-14 15:04:00,2.29811714,48.8590256,"#Paris"
"Praying for Paris #prayforparis #paris #eiffeltower #architecture #france #europe #throwback‚Ä¶ https://t.co/z30FPIvS7x",2015-11-14 15:03:55,2.29811714,48.8590256,"#Paris"
"#prayforparis #Prayers4Paris #PrayForWorld #ParisAttacks #paris #EiffelTower #PeaceinParis‚Ä¶ https://t.co/veSxFZ1raC",2015-11-14 15:03:19,2.3508,48.8567,"#Paris"
"From #paris with #love Ì†ºÌ∑´Ì†ºÌ∑∑ Ì†ºÌ∑´Ì†ºÌ∑∑ Ì†ºÌ∑´Ì†ºÌ∑∑ @ Champs-√âlys√©es ‚Äì Clemenceau https://t.co/rFEnlMgjkv",2015-11-14 15:02:38,2.31320525,48.86793761,"#Paris"
"took this photo during a trip to Paris earlier this year. Such a beautiful city Ì†ºÌ∑´Ì†ºÌ∑∑ #paris‚Ä¶ https://t.co/FFwLRHmaae",2015-11-14 15:02:28,2.3508,48.8567,"#Paris"
"algotolsen and I having breakfast in a small shop on a cozy alley in the city of #Paris this past‚Ä¶ https://t.co/Gdjc8MKkQa",2015-11-14 15:02:18,2.34969,48.8423386,"#Paris"
"RT @cyril_lignac: Why?? #paris #tristesse #pourquoi @ Paris, France https://t.co/fLkieSYA4s",2015-11-14 15:02:15,NA,NA,"#Paris"
"#prayforparis... #ilove #paris and #france ... Where #everyone is #A #Person... #noWar again in this‚Ä¶ https://t.co/OYPcMfkZ6G",2015-11-14 15:01:46,2.28215,48.862339,"#Paris"
"Woke up with #Paris still on my mind. The City of Light and Love remains one of the most beautiful‚Ä¶ https://t.co/JM5WV6NmvF",2015-11-14 15:01:14,2.3508,48.8567,"#Paris"
"RT @taimaz: Hommage aux victimes sur un panneau d'affichage dans le 17e #Paris #AFP https://t.co/jCt07gHZgv",2015-11-14 15:01:03,NA,NA,"#Paris"
"Paris, my favorite place in the world, I'm praying for you. Ì†ΩÌ∏•
#prayforparis #paris #mysoulcity @‚Ä¶ https://t.co/NTGxhkfAEH",2015-11-14 15:00:50,2.3508,48.8567,"#Paris"
"Thinking about #Paris this morning and had to go find this pic I took at the d'Orsay: Saint‚Ä¶ https://t.co/V7kCVazR4Z",2015-11-14 15:00:27,2.32602851,48.86025591,"#Paris"
"#paris #france #love #compassion #norwaylovesyou #parisjetaime #prayforparis #human #parisoslo‚Ä¶ https://t.co/LrvUZZWffm",2015-11-14 15:00:02,2.3508,48.8567,"#Paris"
"Beautiful to see so many people out today. #prayforparis #jesuisparis #Paris @ Saint-Germain-des-Pr√©s https://t.co/1O4tQwgT2M",2015-11-14 14:59:48,2.33333333,48.85388889,"#Paris"
"Be proud not afraid #france #paris #mourning #notafraid #prayforparis #frenchflag #proudtobefrench @‚Ä¶ https://t.co/ZjqbXuwxaO",2015-11-14 14:59:39,2.3508,48.8567,"#Paris"
"Never knows where we are. Always says to continue walking. #prayforparis #faith #attack #war #paris‚Ä¶ https://t.co/15iSj2fWGo",2015-11-14 14:59:38,2.3508,48.8567,"#Paris"
"Priez pour Paris. Ì†ΩÌ≤ïÌ†ºÌ∑´Ì†ºÌ∑∑ #paris #sendinglove #prayforparis @ Paris, France https://t.co/JneNfnySTm",2015-11-14 14:59:03,2.3508,48.8567,"#Paris"
"Pray for Paris #paris #prayforparis #France @ Paris, France https://t.co/b7rsxjtQvc",2015-11-14 14:58:33,2.3508,48.8567,"#Paris"
"Je n'ai pas peur. 

#Paris #war #PrayForParis #paris #horreur #attentat #paris @ Paris, France https://t.co/Nzj9pFw4hD",2015-11-14 14:58:06,2.3508,48.8567,"#Paris"
"Mon plein soutien et l'encouragement aux familles et la population Fran√ßais #prayforparis #paris‚Ä¶ https://t.co/YaMVy74iO8",2015-11-14 14:57:35,2.3508,48.8567,"#Paris"
"It is awful what happened in paris and what happening in the world Ì†ΩÌ∏¢Ì†ΩÌ∏¢Ì†ΩÌ∑ºÌ†ΩÌ¥µ‚ö™Ì†ΩÌ¥¥ #PrayforParis #Paris‚Ä¶ https://t.co/WfOXcsvRcp",2015-11-14 14:57:26,2.3508,48.8567,"#Paris"
"#Paris #France Ì†ΩÌ∏¢ @ Paris, France https://t.co/zUk6ZG9yMN",2015-11-14 14:57:18,2.3508,48.8567,"#Paris"
"Ì†ΩÌ∏¢#totssomparis #toussommesparis #todossomosparis #paris #condolences @ Paris, √éle-de-France, France https://t.co/UtBI3nIIPC",2015-11-14 14:57:11,2.3508,48.8567,"#Paris"
"Life is precious #montmarte #paris #france // https://t.co/9vNDkIAozb #prayforparis #stoptheviolence‚Ä¶ https://t.co/OfX0P7NA9T",2015-11-14 14:55:35,2.392017,48.8767635,"#Paris"
"#vivelafrance #paris Ì†ºÌ∑´Ì†ºÌ∑∑‚ù§Ô∏è @ Paris, France https://t.co/Ar9q9R0EGE",2015-11-14 14:55:21,2.3508,48.8567,"#Paris"
"#maypeacetriumph #arcdetriomphe #paris #france #someofthebest #memories #made exactly a month ago‚Ä¶ https://t.co/GxtfwTSQBH",2015-11-14 14:55:18,2.35197092,48.84766947,"#Paris"
"Una noche negra en el mundo, todos recemos hoy por #Par√≠s #Prayers4Paris‚Ä¶ https://t.co/d7TbzCyzo3",2015-11-14 14:54:22,2.3508,48.8567,"#Paris"
"obscurantism against City of Lights...
#131115
#Paris
L'obscurantisme‚Ä¶ https://t.co/gJkgCP7Bfe",2015-11-14 14:53:57,2.3508,48.8567,"#Paris"
"RT @Vince66240: Tirs √† la Kalash au petit Cambodge dans le 10 √®me √† #Paris plusieurs morts. Secours et police sur place #tir https://t.co/B‚Ä¶",2015-11-14 14:53:45,NA,NA,"#Paris"
"To #paris with love // https://t.co/9vNDkIAozb #winetourist #paris #france #stoptheviolence‚Ä¶ https://t.co/ZLhl7akm0i",2015-11-14 14:53:25,2.3508,48.8567,"#Paris"
"Desde #murcia #espa√±aconparis #paris #prayforparis @ Paris, France https://t.co/xGyifdaqyy",2015-11-14 14:52:59,2.3508,48.8567,"#Paris"
"Business as usual at Hank Vegan Burger #hankveganburger #Paris #restaurant @ Hank https://t.co/WfeenqIOOM",2015-11-14 14:50:47,2.3583801,48.8614502,"#Paris"
"#paris #ParisCityVision #night #igers #igersparis #igersfrance #france #glitter #parisbynight‚Ä¶ https://t.co/aryK78K0Qa",2015-11-14 14:50:44,2.29811714,48.8590256,"#Paris"
"Walking around Paris with the besties #paris #prayforparis #friends Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/3ZysMgE2wK",2015-11-14 14:50:36,2.3508,48.8567,"#Paris"
"Êò®Â§ú„ÅÆ„ÉÜ„É≠„Åã„ÇâËâ≤„ÄÖ„Å™ÊÄù„ÅÑ„ÄÅÊÅêÊÄñ„ÄÅÊÄí„Çä„Å®ÊÇ≤„Åó„Åø„Åå„Åì„Åø‰∏ä„Åí„Çã„ÄÇ#„Éë„É™ #paris #‰ªä„Éë„É™ @ Paris, France https://t.co/Gh3OHV31dg",2015-11-14 14:50:30,2.3508,48.8567,"#Paris"
"Plus Jamais Ca #paris #prayforparis #bataclan @ Le Bataclan https://t.co/FkStjNWyU0",2015-11-14 14:49:48,2.3708701,48.863121,"#Paris"
"3 weeks ago  | Hace 3 semanas | #prayforparis #paris @ Tour Eiffel https://t.co/TjoQY8Plmv",2015-11-14 14:49:46,2.29811714,48.8590256,"#Paris"
"#liberte #egalite #fraternite #paris #tricolor #champselysees #arcdetriomphe @ Arc de Triomphe https://t.co/X35cF5VdZz",2015-11-14 14:48:56,2.295,48.8738,"#Paris"
"RT @MilyApple: Dear sad tourists, whether for a cup of tea or a glass of wine, you're welcome home...! #75005  #MeetParisians #fluctuatnecm‚Ä¶",2015-11-14 14:48:36,NA,NA,"#Paris"
"My #heart goes out to my second #childhood #home. Je t'aime #paris. Tu es dans mon #coeur, mes‚Ä¶ https://t.co/JIMvPxSxQ1",2015-11-14 14:48:34,2.3508,48.8567,"#Paris"
"Can't believe it! Just last week I was in #Paris with #MrSanjay! #PrayForParis #PrayForPeace‚Ä¶ https://t.co/vAQ2r3Nn6m",2015-11-14 14:47:35,2.3508,48.8567,"#Paris"
"""YOU MUST BE THE CHANGE YOU WISH TO SEE IN THE WORLD"" Gandhi
#jesuisParis #paris #france‚Ä¶ https://t.co/T5iZkPY7Wy",2015-11-14 14:47:23,2.3508,48.8567,"#Paris"
"Paris 14 Nov - The day after - A woman is crying in front of LeBataclan. #paris #parigi #bataclan‚Ä¶ https://t.co/ywWaPHJV0A",2015-11-14 14:46:44,2.3708701,48.863121,"#Paris"
"RT @MilyApple: Dear sad tourists, whether for a cup of tea or a glass of wine, you're welcome home...! #75005  #MeetParisians #fluctuatnecm‚Ä¶",2015-11-14 14:46:36,NA,NA,"#Paris"
"#prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøª #paris #stopisis #pleasehelptheinnocent @ Paris, France https://t.co/KHWs8Oh07A",2015-11-14 14:46:33,2.3508,48.8567,"#Paris"
"Dear sad tourists, whether for a cup of tea or a glass of wine, you're welcome home...! #75005  #MeetParisians #fluctuatnecmergitur #Paris",2015-11-14 14:46:16,2.35130137,48.84400431,"#Paris"
"RT @Vince66240: Tirs √† la Kalash au petit Cambodge dans le 10 √®me √† #Paris plusieurs morts. Secours et police sur place #tir https://t.co/B‚Ä¶",2015-11-14 14:46:08,NA,NA,"#Paris"
"Wo liegt Paris? https://t.co/oEMYLnkxVO #Paris #quiz",2015-11-14 14:45:03,2.35099,48.8567,"#Paris"
"Pray For Paris ‚ô•Ô∏è‚ô•Ô∏è‚ô•Ô∏è #prayforparis #paris #eiffeltower @ Paris, France https://t.co/UK50sewupS",2015-11-14 14:44:41,2.3508,48.8567,"#Paris"
"Sending peace and love to Paris Ì†ΩÌ≤î #peacefortheworld #jesuisparis #prayforparis #paris‚Ä¶ https://t.co/U1Gvt5AQA3",2015-11-14 14:43:56,2.39762447,48.86668472,"#Paris"
"At Great Mosque #Paris. As a Catholic, I have different belief's. But does not mean I cannot understand d fear+bewilderment of many Muslims.",2015-11-14 14:43:19,2.3523073,48.8438013,"#Paris"
"RT @sheroncrane: #paris @ Paris, France https://t.co/Zq30SXrPSO",2015-11-14 14:43:15,NA,NA,"#Paris"
"From our last trip to #Paris @ Tour Eiffel https://t.co/xps1VGGMqA",2015-11-14 14:43:12,2.29811714,48.8590256,"#Paris"
"I'm praying for all of you. #paris @ Paris, France https://t.co/ikJwkbEdHp",2015-11-14 14:42:01,2.3508,48.8567,"#Paris"
"RT @Simobb_: Live from les loges de #caftanluxury @ #mariott @ #Paris #France #Europe #ÿ®ÿßÿ±Ÿäÿ≥ #ŸÅÿ±ŸÜÿ≥ÿß #ÿßŸàÿ±Ÿàÿ®ÿß‚Ä¶ https://t.co/lxghm9pTpP",2015-11-14 14:41:21,NA,NA,"#Paris"
"RT @mattgutmanABC: Memorial set up around a puddle of dried blood here in #Paris Everywhere bloodied shoes and bits of‚Ä¶ https://t.co/TXTrxm‚Ä¶",2015-11-14 14:41:15,NA,NA,"#Paris"
"Just a few hours before the storm Ì†ΩÌπèÌ†ºÌøΩÌ†ΩÌ∏≥Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ±ªSnapchat: alinablinovaÌ†ΩÌ±ª #alinablinova #me #paris #paris‚Ä¶ https://t.co/C8LiPDz7Ag",2015-11-14 14:40:38,2.3321049,48.87356769,"#Paris"
"RT @mattgutmanABC: Memorial set up around a puddle of dried blood here in #Paris Everywhere bloodied shoes and bits of‚Ä¶ https://t.co/TXTrxm‚Ä¶",2015-11-14 14:40:04,NA,NA,"#Paris"
"Empty streets in #paris. Ì†ΩÌ∏û @ Galeries Lafayette https://t.co/kru4sZzSo1",2015-11-14 14:39:15,2.33172081,48.87337081,"#Paris"
"Oh #paris Ì†ΩÌ≤î #prayforparis #pray4paris #france @ Paris, France https://t.co/1WzbraD6OJ",2015-11-14 14:38:01,2.3508,48.8567,"#Paris"
"Encore une fois #paris est victime de la barbarie !!! L'√©tat d'urgence a‚Ä¶ https://t.co/mHIoTD91BG",2015-11-14 14:37:45,2.3508,48.8567,"#Paris"
"RT @taimaz: Les puces sont vides en ce samedi de deuil #Paris #AFP https://t.co/wNw4zaRnLi",2015-11-14 14:37:35,NA,NA,"#Paris"
"16 years ago, I was living in #Paris and since that moment a piece of my heart has forever remained‚Ä¶ https://t.co/1ZMHdAiIbU",2015-11-14 14:37:15,2.2939882,48.85800323,"#Paris"
"RT @1orefu: Me cuentan que han localizado a uno de los terroristas huidos por la zona de Bagnolet. Vuelve a haber tiroteo. #Paris",2015-11-14 14:36:36,NA,NA,"#Paris"
"Nous Sommes Unis. Ich bin immer noch fassungslos √ºber die unmenschlichen Geschehnisse in #Paris.‚Ä¶ https://t.co/qfvsx5ltO4",2015-11-14 14:36:18,2.3508,48.8567,"#Paris"
"Carousel + Sacr√© C≈ìur = goals :-) &lt;3 

#Paris #France #Photography #Picture #Pic #PictureOfTheDay‚Ä¶ https://t.co/CjC0V0Rw3X",2015-11-14 14:35:42,2.343,48.88669444,"#Paris"
"#PARIS @ Paris, France https://t.co/6nIGJdV3B7",2015-11-14 14:35:32,2.3508,48.8567,"#Paris"
"the sky looked pretty before the chaos #prayforparis #paris #parisattacks #sky #sunset @ France https://t.co/wVLSbjgUNs",2015-11-14 14:34:54,2.35083333,48.85666667,"#Paris"
"RT @taimaz: A l'h√¥pital Bichat plus de don du sang et des fouilles √† l'entr√©e #AFP #Paris",2015-11-14 14:34:36,NA,NA,"#Paris"
"| P A R I S ‚Ä¢ JE ‚Ä¢ T'A I M E | #paris #prayersforparis @ Paris, France https://t.co/JjVGajsnwU",2015-11-14 14:34:26,2.3508,48.8567,"#Paris"
"#PrayForParis #Paris Ì†ºÌ∑´Ì†ºÌ∑∑ @ Tour Eiffel https://t.co/e1pnjOnkcv",2015-11-14 14:34:04,2.29811714,48.8590256,"#Paris"
"Streaming for Paris on the day after. #Paris #thedayafter #terroristattack #reportagespotlight #paris‚Ä¶ https://t.co/kOvSg1cXZ5",2015-11-14 14:32:48,2.3708701,48.863121,"#Paris"
"onde eu deixei meu cora√ß√£o em 2012. voltarei para buscar daqui um m√™s. #prayforparis #paris‚Ä¶ https://t.co/luy293Ekoi",2015-11-14 14:32:06,2.29811714,48.8590256,"#Paris"
"#prayforparis #prayforpeace #ikawayisangmedrepkung #paris @ Effiel tower https://t.co/AQZokNdDZx",2015-11-14 14:31:57,2.2945,48.85822222,"#Paris"
"RT @taimaz: Hommage aux victimes sur un panneau d'affichage dans le 17e #Paris #AFP https://t.co/jCt07gHZgv",2015-11-14 14:31:41,NA,NA,"#Paris"
"Pese a todo, no dejar√°n que deje de pasear por #Par√≠s #noussommeparisiens #jesuisparisienne‚Ä¶ https://t.co/RBHMeejpIp",2015-11-14 14:31:36,2.34812112,48.85403318,"#Paris"
"If you're a #WebDesign professional in #Paris, check out this #job: https://t.co/1WL92jvwFS #ExpediaJobs #Hiring",2015-11-14 14:31:20,2.3522219,48.856614,"#Paris"
"Thoughts are with the victims and families affected by the #Paris #Terrorist #Attack @ Paris, France https://t.co/IpO4G6iuqb",2015-11-14 14:30:14,2.3508,48.8567,"#Paris"
"Live from les loges de #caftanluxury @ #mariott @ #Paris #France #Europe #ÿ®ÿßÿ±Ÿäÿ≥ #ŸÅÿ±ŸÜÿ≥ÿß #ÿßŸàÿ±Ÿàÿ®ÿß‚Ä¶ https://t.co/lxghm9pTpP",2015-11-14 14:29:36,2.33953,48.8318787,"#Paris"
"#Paris @ Tour Eiffel https://t.co/kcq0NGqif3",2015-11-14 14:29:36,2.29811714,48.8590256,"#Paris"
"je taime. today's a new day. #babyDylan in #Paris; Ì†ºÌºé ‚ù§Ô∏è Ì†ºÌ∑´Ì†ºÌ∑∑,Ì†ºÌ∑ÆÌ†ºÌ∑∂,&amp;Ì†ºÌº≤ @ Tour Eiffel https://t.co/CIEZ6XAt6s",2015-11-14 14:29:28,2.29811714,48.8590256,"#Paris"
"RT @taimaz: Les puces sont vides en ce samedi de deuil #Paris #AFP https://t.co/wNw4zaRnLi",2015-11-14 14:29:01,NA,NA,"#Paris"
"RT @taimaz: A l'h√¥pital Bichat plus de don du sang et des fouilles √† l'entr√©e #AFP #Paris",2015-11-14 14:28:42,NA,NA,"#Paris"
"RT @TempletonEd: Surreal time to be in #Paris - unbelievably saddened by all of this. When they say ""extremists"" they‚Ä¶ https://t.co/rMU5Yns‚Ä¶",2015-11-14 14:28:42,NA,NA,"#Paris"
"RT @Pflogereau: R√©union de la 4 eme Circonscription #UMP de #PARIS sous la houlette de @JDBerthault d√©l√©gu√©, adh√©rents et militants @ump @b‚Ä¶",2015-11-14 14:28:15,NA,NA,"#Paris"
"RT @taimaz: Hommage aux victimes sur un panneau d'affichage dans le 17e #Paris #AFP https://t.co/jCt07gHZgv",2015-11-14 14:27:47,NA,NA,"#Paris"
"Spread Love! #PrayForParis  #Paris #france #love #city #photography #eiffeltower @ Paris,‚Ä¶ https://t.co/qRKLRfP6XR",2015-11-14 14:26:46,2.3508,48.8567,"#Paris"
"A dark day for the city of love and light Ì†ΩÌ≤î #prayforparis  #paris @ Paris, France https://t.co/RWae01vwFu",2015-11-14 14:26:41,2.3508,48.8567,"#Paris"
"Unbelievable what's going on in this worldÌ†ΩÌ≤îÌ†ΩÌπè #Paris #France #prayforparis @ Cour du Commerce-Saint-Andr√© https://t.co/n2lc7DcV47",2015-11-14 14:26:17,2.3390778,48.8530167,"#Paris"
"Only sadness...

#france #paris #sad #sadness #horror #photooftheday #13 #family #day13 #street‚Ä¶ https://t.co/MRuxsBsjUx",2015-11-14 14:25:48,2.3508,48.8567,"#Paris"
"RT @Adam_Negen: #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ #paris Ì†ºÌ∑´Ì†ºÌ∑∑#jesuisparis Ì†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/hIGrYAcMCS",2015-11-14 14:25:27,NA,NA,"#Paris"
"#parisnoseacabanunca #paris @ Sacr√©-C≈ìur, Paris https://t.co/KfnBQ2HmGR",2015-11-14 14:25:24,2.343,48.88669444,"#Paris"
"#paris #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ #peace @ Paris, France https://t.co/dSVGWtHH9b",2015-11-14 14:25:24,2.3508,48.8567,"#Paris"
"#attentat #paris #night #france #terroriste #porteouverte #alerte #bataclan @ Paris, France https://t.co/yIuMQe5gpm",2015-11-14 14:25:24,2.3508,48.8567,"#Paris"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ #paris Ì†ºÌ∑´Ì†ºÌ∑∑#jesuisparis Ì†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/hIGrYAcMCS",2015-11-14 14:24:30,2.3508,48.8567,"#Paris"
"Our Hearts Cry for you #paris #prayforparis @ Paris, France https://t.co/gbtKHR81BR",2015-11-14 14:24:25,2.3508,48.8567,"#Paris"
"RT @giomarsi: R√©union #√©thique et #sant√© #Paris @ Universit√© Paris Descartes - Facult√© de M√©decine https://t.co/wWua92GBNN",2015-11-14 14:24:23,NA,NA,"#Paris"
"Daje forte Paris Ì†ΩÌπèÌ†ºÌøΩ #instaparis #paris #notafraid #igersparis #peace @ Arc de Triomphe https://t.co/N08VO3Kgjv",2015-11-14 14:24:21,2.295,48.8738,"#Paris"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ #paris Ì†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/7yCno9vt24",2015-11-14 14:23:06,2.3508,48.8567,"#Paris"
"Waiting at the security line before entering shops in #Paris. That‚Ä¶ https://t.co/XaxTuUb0Mx",2015-11-14 14:22:14,2.30348902,48.8713351,"#Paris"
"Solo queremos m√°s amor, no m√°s guerrasÌ†ΩÌ∏¢Ì†ΩÌ≤ô‚ù§Ô∏è #parisÌ†ºÌ∑´Ì†ºÌ∑∑ @ Pont des Arts https://t.co/l2RzhA6evj",2015-11-14 14:22:05,2.3375,48.85833333,"#Paris"
"RT @AoctaviusW: Peace.

#paris @ Canal Saint-Martin https://t.co/d6SmK2nXhg",2015-11-14 14:22:03,NA,NA,"#Paris"
"RT @taimaz: Hommage aux victimes sur un panneau d'affichage dans le 17e #Paris #AFP https://t.co/jCt07gHZgv",2015-11-14 14:21:55,NA,NA,"#Paris"
"RT @taimaz: Hommage aux victimes sur un panneau d'affichage dans le 17e #Paris #AFP https://t.co/jCt07gHZgv",2015-11-14 14:21:12,NA,NA,"#Paris"
"Paris Ì†ΩÌ≤î
#paris #parisattacks #france #news #follow4follow #TagsForLikesApp #vsco #iphonephotography @‚Ä¶ https://t.co/pBWbuSgO4P",2015-11-14 14:21:01,2.3508,48.8567,"#Paris"
"RT @adamonzon: Recordando que #Paris es una ciudad √∫nica, extraordinaria y hermosa. #prayforparis @ The Eiffel Tower‚Ä¶ https://t.co/gQq2B5pZ‚Ä¶",2015-11-14 14:20:50,NA,NA,"#Paris"
"#paris #pray #prayforparis #pray4paris @ Paris, France https://t.co/AQwPYdPk27",2015-11-14 14:20:37,2.3508,48.8567,"#Paris"
"RT @TL_Delarue: #prayforparis #pray #paris #parisjetaime #stop #terrorisme #fusillade #bombehumaine #attentat‚Ä¶ https://t.co/0GAL2g7Ofk",2015-11-14 14:20:36,NA,NA,"#Paris"
"RT @Vince66240: Tirs √† la Kalash au petit Cambodge dans le 10 √®me √† #Paris plusieurs morts. Secours et police sur place #tir https://t.co/B‚Ä¶",2015-11-14 14:20:28,NA,NA,"#Paris"
"A Dark Day  Not Only fr the People of #paris but for the People of the #World ...  R.I.P  The One who‚Ä¶ https://t.co/W5aii00gVJ",2015-11-14 14:20:09,2.3508,48.8567,"#Paris"
"Paris: Our heart broke with yours. On pense tr√®s fort √† vous et on pries pour tous. ‚ù§Ô∏èÌ†ºÌ∑´Ì†ºÌ∑∑ #paris #2011‚Ä¶ https://t.co/T3rf7THhol",2015-11-14 14:19:54,2.3508,48.8567,"#Paris"
"Reflecting #Paris @ Tour Eiffel https://t.co/KDkh2jvlRU",2015-11-14 14:19:50,2.29811714,48.8590256,"#Paris"
"Think, not pray #paris #france #allwithparis @ Paris, France https://t.co/qljhyF13ji",2015-11-14 14:19:31,2.3508,48.8567,"#Paris"
"RT @giomarsi: R√©union #√©thique et #sant√© #Paris @ Universit√© Paris Descartes - Facult√© de M√©decine https://t.co/wWua92GBNN",2015-11-14 14:19:01,NA,NA,"#Paris"
"‚ô• Courage √† tous ‚ô•
#pray #prayforparis  #Paris @ Paris, France https://t.co/wzjpezqq4b",2015-11-14 14:18:49,2.3508,48.8567,"#Paris"
"Paris &amp; the World 
#prayforParis #Paris @ Paris, France https://t.co/2QUZioblJc",2015-11-14 14:18:24,2.3508,48.8567,"#Paris"
"RT @BlogDeLaBlonde: #Rougail morue,  la R√©union √† #Paris #LeGoyavier @ Le Goyavier https://t.co/57KrRojlyX",2015-11-14 14:18:13,NA,NA,"#Paris"
"#prayforparis #paris #pray4paris #triste @ Paris, France https://t.co/RlPHx9pYCL",2015-11-14 14:18:10,2.3508,48.8567,"#Paris"
"We left our mark at Melodies Graphiques in #Paris on our #anniversary. We have a lot of #practice yet‚Ä¶ https://t.co/zCg0Y2rJKO",2015-11-14 14:17:24,2.3556499,48.8549805,"#Paris"
"We will fight for France, for Paris. Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ≤™Ì†ºÌøª
#notafraid #liberteegalitefraternite #paris #strong @‚Ä¶ https://t.co/4HZgFIxslt",2015-11-14 14:17:07,2.3508,48.8567,"#Paris"
"For those that don't know my brother &amp; father live in #Paris. My brother was within a mile of the‚Ä¶ https://t.co/YrG3x88UpJ",2015-11-14 14:16:39,2.3508,48.8567,"#Paris"
"RT @BangZoom: Pray for Paris. Pray for Humankind. #paris #prayforparis #louvre @ Mus√©e du Louvre https://t.co/j8EUVonfWB",2015-11-14 14:16:04,NA,NA,"#Paris"
"#Paris was so good to us. What a terrible tragedy. Praying for the families who lost loved ones.‚Ä¶ https://t.co/LaQbkLhNXa",2015-11-14 14:14:43,2.30900948,48.87010057,"#Paris"
"#prayforpeopleofparis #peace #paris @ The Eiffel Tower / La Tour Eiffel https://t.co/EOn3ZSw5Ve",2015-11-14 14:14:41,2.2939882,48.85800323,"#Paris"
"Notre Dame Cathedral, Paris - November 2004 ‚≠ê #PrayForParis #JeSuisParis #pray #paris #thoughts‚Ä¶ https://t.co/ctO7VBz4kq",2015-11-14 14:14:12,2.34812112,48.85403318,"#Paris"
"what happened is so sad. we're all praying for you, we're all with you. Ì†ºÌ∑´Ì†ºÌ∑∑ #paris #prayforparis‚Ä¶ https://t.co/ACDMbfn2Dw",2015-11-14 14:14:04,2.3508,48.8567,"#Paris"
"Agosto, 2012. Lembrar do #P√¥rDoSol em #Paris e ter a esperan√ßa de que a #CidadeLuz continue a brilhar‚Ä¶ https://t.co/fevO0LhupJ",2015-11-14 14:13:57,2.29811714,48.8590256,"#Paris"
"#libert√© #egalit√© #fraternit√© #liberty #equality #brotherhood #frenchvalues #lovemycity #love #Paris‚Ä¶ https://t.co/Mlw1vgvnnE",2015-11-14 14:13:19,2.36479858,48.86736168,"#Paris"
"RT @cyril_lignac: Why?? #paris #tristesse #pourquoi @ Paris, France https://t.co/fLkieSYA4s",2015-11-14 14:13:00,NA,NA,"#Paris"
"RT @naucrisol: - #Paris - 13 de #november - Ì†ºÌ∑´Ì†ºÌ∑∑ - #France  

Ì†ΩÌ∂å #brush #brushtype #typegang #typeriot #letras‚Ä¶ https://t.co/cfmge5aKSy",2015-11-14 14:12:36,NA,NA,"#Paris"
"RT @OrnellaDeblois: Nous vaincrons ‚úäÌ†ºÌ∑´Ì†ºÌ∑∑#prayforparis #bataclan #stadedefrance #paris @ Paris, √éle-de-France, France https://t.co/aya9rdcfiH",2015-11-14 14:12:20,NA,NA,"#Paris"
"RT @adamonzon: Recordando que #Paris es una ciudad √∫nica, extraordinaria y hermosa. #prayforparis @ The Eiffel Tower‚Ä¶ https://t.co/gQq2B5pZ‚Ä¶",2015-11-14 14:12:03,NA,NA,"#Paris"
"RT @adamonzon: Recordando que #Paris es una ciudad √∫nica, extraordinaria y hermosa. #prayforparis @ The Eiffel Tower‚Ä¶ https://t.co/gQq2B5pZ‚Ä¶",2015-11-14 14:11:48,NA,NA,"#Paris"
